city,tmpc,dwpc,mslp,wdir,wspd,lat,lon,address
metairie,213.47931644077784,,10179.216712898751,159.9445279093956,29.16260256558419,30.017,-90.117,"225, Spencer Avenue, West End, Lakeview, New Orleans, Orleans Parish, Louisiana, 70124, United States"
mexico,131.64649375600385,80.12487992315081,,164.5301337241253,32.617512364902,39.158,-91.818,"Mexico Memorial Airport, Christopher Road, Mexico, Audrain County, Missouri, United States"
miami,151.90558235699518,93.8088674477372,,112.30707395498392,22.126894809370693,36.605,-94.738,"Grove Municipal Airport, East 280 Road, Grove, Delaware County, Oklahoma, 74344, United States"
miami lakes,251.042875303363,200.4685509093015,10180.332436227474,139.4181436567164,37.30217566478646,25.907,-80.28,"Opa-locka Executive Airport, Northwest 42nd Avenue, Opa-locka, Miami-Dade County, Florida, 33013, United States"
michigan city,110.82335570469799,37.07358556056925,,173.83339965512667,59.24260512004245,41.73,-86.93,"LaPorte County, Indiana, United States"
middle river,135.5588139459107,101.66558018252934,,124.2047759241086,21.97584856396867,39.333,-76.417,"2701, Eastern Boulevard, The Cove, Middle River, Baltimore County, Maryland, 21220, United States"
middlebury,78.91675350237351,29.02697695959245,,142.63224910290543,20.79731450399352,43.985,-73.095,"Middlebury State Airport, School House Hill Road, East Middlebury, Middlebury, Addison County, Vermont, 05740, United States"
middletown,114.08506036925003,69.60183386476682,10173.941815632666,165.91202727853002,33.72980407443202,40.86566666666666,-75.65366666666667,"3629, Fairyland Road, Big Creek, Franklin Township, Carbon County, Pennsylvania, 18235, United States"
midland,189.03563270899954,65.64963921658459,10143.02887836433,158.16471962616822,50.280165479200186,31.948,-102.209,"Midland International Air and Space Port, 9506, La Force Boulevard, Witcher, Midland, Midland County, Texas, 79706, United States"
midlothian,186.14209240079134,123.78971255673223,,149.97555581422418,31.49703177744151,32.456,-96.913,"Mid-Way Regional Airport, Rex Odom Drive, Midlothian, Ellis County, Texas, United States"
midwest city,156.27890761185358,84.80386001627717,10174.606100795756,168.28511676542348,47.448367986990355,35.417,-97.383,"Oklahoma City, Oklahoma County, Oklahoma, United States"
miles city,112.15763960456506,49.14683858643744,10170.691230911614,237.9552577965836,79.58115193264446,47.02633333333333,-106.593,"BLM, MT 59, Hillside, Garfield County, Montana, United States"
milford,152.11849468382763,,10186.119702774875,174.45734184561812,63.22542077771329,38.98,-75.1,"Cape May County, New Jersey, United States"
millbrae,144.55229504453072,87.36389586663621,10167.882420221891,211.89235911029158,46.08438963115222,37.62,-122.365,"San Mateo County, California, United States"
milledgeville,183.19641007939248,133.14808422506042,,105.54221041690727,14.871001270354544,33.154,-83.241,"Baldwin County Airport, Quail Ridge Court, Dovefield, Baldwin County, Georgia, United States"
millington,162.6460361613352,112.07855404935697,,137.86235625440037,26.14965749448508,35.35,-89.867,"Hornet Avenue, Millington, Shelby County, Tennessee, 38054, United States"
millinocket,63.248741994510524,4.599222234930802,10171.01019212746,142.27706572129807,24.90755238314529,45.648,-68.693,"Millinocket Municipal Airport, Loop Road, Millinocket, Penobscot County, Maine, 04462, United States"
millville,131.46169189252612,82.93639990612532,10182.503066009378,159.24023609192514,30.58041958041958,39.366,-75.078,"Millville, Cumberland County, New Jersey, 08332, United States"
milton,104.49210259382698,54.829010288364,10180.2103626943,205.12459974940833,52.37277147487844,42.212,-71.114,"WGBH-FM (Boston), Summit Road, Milton, Norfolk County, Massachusetts, 01286, United States"
milwaukee,81.25075339025615,,,185.81649101053938,48.10564166150031,43.05,-87.88,"Government Pier, Oak Leaf Trail, The East Side, Milwaukee, Milwaukee County, Wisconsin, 53202-1242, United States"
mineral wells,183.53857583723854,98.6076369040814,10159.32547932548,165.1875219067648,40.2354087833964,32.782,-98.06,"Mineral Wells Airport, S-Tec Way, Mineral Wells, Parker County, Texas, 76067, United States"
minot,33.60081726531172,-19.111575088580196,10181.49829254293,189.86629603356795,46.10758686733201,47.99421428571428,-101.43507142857143,"233rd Avenue Southwest, Ward County, North Dakota, United States"
miramar,256.82856812131035,198.8078036355216,10182.257937882461,134.4627231361568,36.17379278552495,25.999,-80.241,"General Aviation Parking, Southwest 77th Avenue, Pembroke Pines, Broward County, Florida, 33024, United States"
mitchell,81.2261536699874,33.384872208151045,10176.71330701347,191.61230195712955,45.524304352846094,43.774,-98.038,"Mitchell Municipal Airport, 5971, Hangar Road, Mitchell, Davison County, South Dakota, 57301, United States"
moberly,101.29360024264483,35.78859569305429,,168.8011098130841,36.23758761682243,39.464,-92.427,"Omar N. Bradley Airport, US 63, Randolph County, Missouri, 65239, United States"
mobile,205.59552915708463,165.56417295813316,10185.255299966397,124.12335899732969,21.75560546605759,30.6505,-88.05475,"USCG, Mobile, Mobile County, Alabama, 36615, United States"
moline,107.45813820673901,52.431524842946885,10176.922305179654,162.75557620817844,36.35438114847861,41.465,-90.523,"52nd Avenue, Moline, Rock Island County, Illinois, 61265, United States"
monroe,130.02852401098636,91.40632221178481,10182.22191943128,158.64197608783383,35.43757653062829,38.3996,-85.1568,"Henry County, Kentucky, 40050, United States"
montclair,145.0122664221025,96.75797567133348,10190.446635331882,188.33274000237333,34.1761815629387,38.504,-77.305,"Quantico Marine Corps Airfield/Turner Field, Bauer Road, Prince William County, Virginia, 22134, United States"
montgomery,189.0120736550712,134.95047873277107,10184.284550288483,137.4973272160943,22.85852749005683,32.228,-86.42975000000001,"Lowndes County, Alabama, 36043, United States"
montgomery village,129.1399047950772,76.93194750900011,10215.661350844277,147.2977814523908,23.832753017641597,39.167,-77.167,"18900-18930, Premiere Court, Montgomery County, Maryland, 20879, United States"
monticello,179.15396045262315,126.90856097839753,10179.789065214873,130.65810997860828,23.425651624756,33.636,-91.756,"Airport Road, Monticello, Drew County, Arkansas, 71655, United States"
montpelier,66.07448023760567,25.853650177082145,10188.79540534039,163.73821739649208,26.106022441035037,44.204,-72.562,"2331, Airport Road, Berlin, Washington County, Vermont, 05641, United States"
montrose,79.33447336808321,-47.29989615686455,10185.00385826936,148.6871677031455,28.409644361033138,38.5195,-107.416,"Gunnison County, Colorado, United States"
moreno valley,175.55471875735466,62.13343540219056,10150.386150966937,152.22994463423254,21.380795481289717,33.9,-117.25,"3rd Street, March Field, Riverside County, California, 92518, United States"
morgan city,188.79460097350884,141.04186860753907,10178.64380077731,127.07088541231612,22.700467995299913,29.612499999999997,-91.38066666666668,"St. Mary Parish, Louisiana, United States"
morganton,133.87373130934728,77.44311661215337,,108.07547169419833,14.968917793433484,35.6245,-81.773,"Fox Gap Street, Burke County, North Carolina, 28655, United States"
morgantown,122.79388876173037,69.27510017172295,10188.034215167549,141.80229525299947,21.04514801691622,39.643,-79.916,"Morgantown Municipal Airport, Army Band Way, Morgantown, Monongalia County, West Virginia, 26508-7307, United States"
morristown,102.0273205566795,60.274199336455204,10177.171595558153,109.32745578997981,15.735234521289403,40.5725,-78.176,"Morris Township, Huntingdon County, Pennsylvania, United States"
moses lake,116.79023649212498,14.374575779531705,10167.563571443281,180.6700111184915,32.790065795681166,47.24133333333333,-119.38433333333334,"Road 10 Northeast, Grant County, Washington, United States"
moss point,206.97302247817217,161.80018740008094,10184.813085919424,139.52643399051112,34.91582063711358,30.383999999999997,-88.42349999999999,"Jackson County, Mississippi, United States"
moultrie,193.74413011109837,144.62260909403275,,108.95315542320468,16.078456076050852,31.083,-83.8,"Moultrie Municipal Airport, Sunset Road, Moultrie, Colquitt County, Georgia, United States"
mount clemens,95.507500300012,56.4477414704469,10183.024986985945,177.5678937839469,38.11425178147268,42.608,-82.818,"29080, Wilbur Wright Boulevard, Harrison Township, Macomb County, Michigan, 48045, United States"
mount holly,141.9428772514244,87.69219722078697,10183.434054833973,148.36029873634934,25.376577711354454,38.36866666666666,-76.879,"Society Hill Lane, Charles County, Maryland, United States"
mount pleasant,178.83244557665586,119.8280453913849,,140.3334491142758,26.733240708579366,33.096,-94.961,"Mount Pleasant Regional Airport, Mike Hall Parkway, Mount Pleasant, Titus County, Texas, United States"
mount vernon,124.32664105746073,84.0555592675721,10181.115732590637,127.11161267296352,22.914597629771304,40.374199999999995,-95.40180000000001,"US 59, Fairfax, Atchison County, Missouri, 64446, United States"
mountain home,129.71226412609064,52.86857496952277,10173.59496712831,164.42369638831218,31.744569630911162,39.7095,-104.16850000000001,"69386, East Alameda Avenue, Arapahoe County, Colorado, 80103, United States"
mukilteo,110.10347190497944,66.74154865235268,10180.596577309718,188.2619990103909,31.507027768255057,47.908,-122.28,"Paine Field, Mukilteo Speedway, Mukilteo, Snohomish County, Washington, 98275, United States"
muncie,122.78697142857143,64.21634285714286,10177.716410971641,179.3429301137683,37.427148906947465,40.234,-85.394,"676, West Riggin Road, Muncie, Delaware County, Indiana, 47303, United States"
munhall,112.41068562256363,63.8281357486815,10186.281268773278,192.78093356384292,32.95524281924097,40.355,-79.922,"Lebanon Church Road, West Mifflin, Allegheny County, Pennsylvania, 15122, United States"
muscle shoals,171.80020632737276,111.94657801215179,10187.338233578346,147.06267874165871,26.87557497700092,34.744,-87.6,"Cave Spring, Colbert County, Alabama, 35661, United States"
muskegon,83.23887187441301,40.64421475451089,10181.647059093526,182.20491621089698,47.89095175829851,43.74333333333334,-86.42899999999999,"52nd Avenue, French Town, Pentwater Township, Oceana County, Michigan, 49449, United States"
muskogee,157.2998967060714,107.40792192881744,10176.528363424577,178.53655674216643,37.55170036764706,35.657,-95.361,"Davis Field Airport, East 73rd Street South, Muskogee County, Oklahoma, 74403, United States"
myrtle beach,187.0,139.40977840309532,10201.322844046541,114.35344316700248,26.18391613862161,33.672,-78.92866666666667,"Phillis Boulevard, Market Common District, Myrtle Beach, Horry County, South Carolina, 29577, United States"
myrtle grove,227.45367278797997,,10181.41228678408,0.0,0.0,30.279,-87.556,"PASS CONDO, 27501, Perdido Beach Boulevard, Orange Beach, Baldwin County, Alabama, 36561, United States"
nacogdoches,189.20993571011104,141.1576055185315,10181.785749205574,143.24303987960872,26.222990391375674,31.578,-94.709,"A L Mangham Junior Regional Airport, Durst Street, Nacogdoches, Nacogdoches County, Texas, 75964, United States"
nantucket,109.39547756448003,,10175.169454123112,194.42381339213182,39.983985145642336,41.28,-70.1,"8, Darling Street, Mikas Pond, Nantucket, Nantucket County, Massachusetts, 02554, United States"
naples,242.0032484211125,193.69822588144473,10177.400440082525,88.06228582216065,23.345220084200502,26.091600000000007,-81.7446,"Rialto Drive, Treviso Bay, Lely Golf Estates, Collier County, Florida, 34113, United States"
nashua,99.15564022630181,47.089827964438285,10183.654676258993,163.98834745762713,23.809243212016174,42.783,-71.517,"Nashua Airport, University Drive, Broad Acres, Ward 1, Nashua, Hillsborough County, New Hampshire, 03063, United States"
nashville,160.28674217065532,99.69964582053724,10186.271162951842,148.54913398701342,27.080686539043143,36.1505,-86.788,"1220, Sigler Street, Nashville-Davidson, Davidson County, Tennessee, 37203, United States"
natchitoches,190.38968053321076,143.21177282133823,,122.37017463235294,21.810431985294116,31.736,-93.099,"Natchitoches Regional Airport, LA 1, Natchitoches, Natchitoches Parish, Louisiana, 71457, United States"
nederland,210.78137142857142,159.33622857142856,10173.081978798587,148.30711434609063,37.12076124567474,29.951,-94.021,"Jack Brooks Regional Airport, Viterbo Road, Nederland, Jefferson County, Texas, 77627, United States"
new bedford,110.46881902317901,69.92372288313506,10176.132528406833,131.712138401942,36.8296866465999,41.613,-70.9865,"Hawthorn Country Club, 970, Tucker Road, Dartmouth, Bristol County, Massachusetts, 02747, United States"
new bern,170.46633788278473,130.19866941959165,10190.990019728444,150.32754167644987,30.79910560715514,35.068,-77.048,"Terminal Drive, Craven County, North Carolina, 28560, United States"
new braunfels,204.08698645857243,135.0401883109427,10163.610102507102,143.1995751209725,40.72382153916733,29.709,-98.046,"Westmeyer Road, New Braunfels, Guadalupe County, Texas, United States"
new castle,133.6445009829999,,10183.52107633676,197.03002309468823,31.414549653579677,39.58,-75.58,"New Castle County, Delaware, United States"
new orleans,218.12205444978267,166.79347826086956,10175.058589638638,170.60041407867496,45.987631699496106,30.049,-90.029,"New Orleans, Orleans Parish, Louisiana, United States"
new smyrna beach,223.93028846153845,170.32412965186074,,117.82487922705315,34.926239419588875,29.054,-80.948,"New Smyrna Beach Sports Complex, 1800, Turnbull Bay Road, New Smyrna Beach, Volusia County, Florida, 32168, United States"
new ulm,76.35083401695378,35.918981798275624,,173.67803547066848,39.595361527967256,43.986,-94.558,"Saint James Municipal Airport, 75751, Airport Lane, St. James, Watonwan County, Minnesota, 56081, United States"
new york,130.91035605126552,71.13614179296172,10217.398788460676,76.78588016720855,16.399122036874452,40.701,-74.0115,"Battery Maritime Building, 10, South Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States"
newberg,118.54769793213755,73.19559008339998,10181.895218247077,167.8536643306806,25.64016064257028,45.195,-123.134,"McMinnville Municipal Airport, 4000, Southeast Cirrus Avenue, McMinnville, Yamhill County, Oregon, 97128, United States"
newburgh,63.714285714285715,46.1764705882353,,136.96969696969697,31.0,41.5,-74.1,"Terminal, 1st Street, Town of New Windsor, Orange County, New York, 12475, United States"
newington,138.9868883165535,79.66901836759519,10188.205950493842,126.65492957746478,19.35069647664755,38.717,-77.183,"Gavin Road, Fort Belvoir, Fairfax County, Virginia, 2060, United States"
newnan,176.88515471085873,111.13802294588017,,132.1820263308529,19.692157985117344,33.312,-84.77,"Newnan-Coweta County Airport, US 29;US 27 Alternate;GA 14, Coweta County, Georgia, 30259, United States"
newport,93.23324914902568,49.61659511318442,10183.983223744057,172.849490739362,34.92697435545576,44.238142857142854,-101.71414285714286,"Haakon County, South Dakota, United States"
newport news,161.1556342182891,,10187.956873627008,170.76763005780347,36.43676300578035,36.967,-76.417,"Harbor Road, Talton Marine Terminal, Newport News, Virginia, 23607, United States"
newton,127.49728773584906,67.05849746432362,10170.142568850903,180.58323353293414,53.34719114356378,38.068,-97.275,"Northeast 24th Street, Harvey County, Kansas, 67114, United States"
niagara falls,97.1867470889938,,10174.076930860741,94.23401062110366,20.280477949665205,43.167,-79.042,"Tuscarora Street, Lewiston, Niagara County, New York, 14092, United States"
niceville,203.73571593800602,152.23261196620763,10186.459651991125,146.99401689347724,29.969227209625174,30.483,-86.517,"Eglin Air Force Base/Destin-Fort Walton Beach Airport, Live Oak Avenue, Valparaiso, Okaloosa County, Florida, 32580, United States"
nikolskoye,46.11104456157163,23.56560814859197,10071.34813806755,178.11184532550172,85.60711665443874,52.717,174.1,"Eareckson Air Station, Aleutians West Census Area, Alaska, United States"
nome,-19.628439557521077,-49.609191982324965,10111.745208855105,146.54003744577903,55.70086189046589,65.83908108108108,-164.52708108108104,"Unorganized Borough, Alaska, United States"
norfolk,110.69104261822999,62.83377739186618,10181.213922270019,172.2922143777208,39.549836124773734,40.53857142857142,-91.42714285714285,"US 61, Lee County, Iowa, 52639, United States"
norristown,113.83427451884292,72.23579578195229,,118.98519113764206,17.228331994030537,40.1,-75.267,"JV Baseball, Colonial Drive, Whitemarsh Township, Montgomery County, Pennsylvania, 19444, United States"
north adams,88.47992637754515,39.53462954440865,10178.770095892032,145.6453074433657,27.949890059020948,42.697,-73.17,"Harriman-and-West Airport, Brayton Street, Blackinton, North Adams, Berkshire County, Massachusetts, 01267, United States"
north andover,116.86603968344994,43.10935881201796,10177.562709513351,168.42200506695622,31.91164658634538,42.717,-71.124,"Lawrence Municipal Airport, Charles Street, Suttons Mills, North Andover Center, North Andover, Essex County, Massachusetts, 01842, United States"
north andrews gardens,251.32798900595512,203.19079248740266,10180.250116495807,133.69722416608352,36.25177630071052,26.197,-80.171,"Fort Lauderdale Executive Airport, Executive Airport Way, Fort Lauderdale, Broward County, Florida, 33309, United States"
north auburn,164.2435251377007,54.4097995545657,,113.0650522317189,20.7831184056272,38.955,-121.082,"Auburn Municipal Airport, Lindbergh Street, Auburn, Placer County, California, 95602, United States"
north bend,113.37362508776036,85.96337467821203,10194.132639636407,195.31099353321576,37.99196459764761,43.413,-124.244,"Southwest Oregon Regional Airport, Broadway Street, North Bend, Coos County, Oregon, 97459, United States"
north highlands,163.7765221402214,70.36682431653017,,163.55176019518996,29.686766585337516,38.667,-121.4,"James Way, Sacramento County, California, 95652, United States"
north little rock,165.9327615780446,115.88496283590624,10183.53137300301,158.560721395948,32.64352591915963,34.727,-92.239,"Bond Street, Little Rock, Pulaski County, Arkansas, 72206, United States"
north myrtle beach,183.97349480178224,140.38882541133455,10186.63579168123,101.4875709532198,23.79706498951782,33.824666666666666,-78.63866666666667,"North Ocean Boulevard, Futch Beach, Cherry Grove Beach, North Myrtle Beach, Horry County, South Carolina, 29582, United States"
north platte,94.57781640042077,34.042620295220026,10169.49788215461,177.72235947702666,41.48537092328662,41.261181818181825,-100.88790909090909,"Lincoln County, Nebraska, United States"
northfield,72.59908098793797,25.19368179207352,,160.2067777139575,32.054566341183225,44.476,-93.016,"Stanton Airfield, The Colvill Memorial Highway, Rice County, Minnesota, 55018, United States"
northport,185.62142366674297,131.48374914168002,10186.189942830475,133.1087584215592,22.728797977476443,33.212,-87.616,"Commerce Drive, Tuscaloosa, Tuscaloosa County, Alabama, 35401, United States"
norton shores,98.01849948612538,38.73895169578623,10178.464179104478,177.08545034642032,40.85474477560808,43.171,-86.237,"Muskegon County Airport, Sinclair Drive, Norton Shores, Muskegon County, Michigan, 49441, United States"
norwood,118.17386337674206,57.59744116975097,10172.430431722196,154.27372650986882,28.64735458804708,42.191,-71.174,"Norwood Memorial Airport, 125, Access Road, Norwood, Norfolk County, Massachusetts, 02062, United States"
oak harbor,108.01791418590778,74.35193177083846,10181.568080889505,185.623727507863,47.3521342535803,48.335,-122.7535,"Island County, Washington, United States"
oakdale,160.30981595092024,49.64612381483547,,159.23426525272,19.145572235229306,38.146,-120.648,"Calaveras County Airport, Carol Kennedy Road, Calaveras County, California, 95249, United States"
oakland,140.14178826215075,,10170.283876834501,226.76098974445205,29.96347163050444,37.7945,-122.309,"Airfield Perimeter Road, Alameda, Alameda County, California, 94110, United States"
ocala,212.17642956764297,167.7903057073114,10190.757805803845,121.75690456658464,20.57410641518221,29.167,-82.233,"Southwest 22nd Street, Ocala Thoroughbred Acres, Marion County, Florida, 34474, United States"
oceanside,167.46758304696448,110.02847955902618,10151.047276106401,128.60714706922985,21.509939898289414,33.219,-117.349,"Oceanside Municipal Airport, Roymar Road, Oceanside, San Diego County, California, 92058, United States"
ogdensburg,82.23427235653092,37.24526198439242,10169.513582244826,74.13418008048289,12.750314386317907,44.6925,-75.4805,"1002, Morris Street, Ogdensburg, Saint Lawrence County, New York, 13669, United States"
oil city,94.68470217153948,53.89974511469838,10187.313158873869,177.10835913312692,33.0546287593985,41.383,-79.867,"1184, Mercer Road, Frenchcreek Township, Venango County, Pennsylvania, 16323, United States"
oildale,200.61649154865236,66.47488845669832,10152.396291208792,180.2321129456808,24.65667200732433,35.434,-119.054,"Flight School, Boughton Drive, Kern County, California, 93308, United States"
ojinaga,162.67012703182624,32.766866976236,10166.900373801398,156.6357430421845,36.89573221757322,30.371,-104.017,"Marfa Municipal Airport, 45101, TX 17, Marfa, Presidio County, Texas, 79843, United States"
oklahoma city,153.06519009019294,83.04350308289564,10166.166897506926,170.05895953757226,49.93389656353465,35.389,-97.601,"Terminal Drive, Oklahoma City, Oklahoma County, Oklahoma, 73159, United States"
okmulgee,162.3035765532824,105.33665470927684,10171.117617364967,146.55393287079036,34.308716253258204,35.406,-95.89366666666666,"17381, Loblolly Road, Okmulgee County, Oklahoma, 74437, United States"
okolona,151.09760273972603,85.22285649046695,10182.909951512353,175.10067899789277,34.56558967918712,38.181,-85.739,"5051, Main Downward Escalator, Louisville, Jefferson County, Kentucky, 40209, United States"
old saybrook,107.66551803354008,65.4789800137836,,166.39775307756662,31.54260786422852,40.96,-72.252,"East Hampton Airport, Wainscott Northwest Road, Suffolk County, New York, 11975, United States"
olean,86.93435397819532,45.51496172581768,10183.384787209028,201.77493606138108,37.48096167927752,42.109,-77.992,"Wellsville Municipal Airport, Miller Road, Allegany County, New York, 14880, United States"
olivehurst,166.8330092645545,80.76744452070464,10160.496531791907,151.803916798443,27.94637260591991,39.102,-121.568,"Melody Road, Linda, Yuba County, California, 95961, United States"
onalaska,75.06271623398672,25.146009285348324,10177.939873417721,136.181763921034,24.675926576870832,43.937666666666665,-90.90633333333334,"Halley Avenue, Town of Sparta, Monroe County, Wisconsin, 54656, United States"
ontario,122.7738397598707,18.81578947368421,10179.806849953402,168.59970494221784,25.760428670200508,44.021,-117.013,"Ontario Municipal Airport, Southwest 6th Avenue, Ontario, Malheur County, Oregon, 97914, United States"
opportunity,104.64470830003425,21.467176618335426,10170.434427186734,101.8613981762918,19.809452964065002,47.683,-117.321,"Felts Field Airport, Spokane River Centennial Trail, Chief Garry Park, Spokane, Spokane County, Washington, 99202, United States"
orange cove,151.66750543291775,-43.77927772008769,10140.49902623439,216.08706498690285,35.06875503858114,37.371,-118.358,"Inyo County, California, United States"
orange park,220.186893480991,166.15081630323095,10183.403708822852,167.76736558510015,37.128582848007305,30.233,-81.667,"Catapult Road, Jacksonville, Duval County, Florida, 32214, United States"
orangeburg,183.82790222784305,119.53051499973111,10187.232956101368,161.56805277183628,25.368189667557868,33.52225,-80.825,"2396, Beech Drive Northeast, Bonneville, Orangeburg County, South Carolina, 29115, United States"
orchard homes,74.7210550353962,0.7256738236637734,10183.212906976743,140.8172789278449,21.061240842490843,46.921,-114.093,"Aviation Way West, Missoula, Missoula County, Montana, 59808, United States"
oregon,106.39306759098787,48.634230902577144,10178.060154716546,190.96513507273147,36.40383283306396,41.68,-83.4,"Park Road #16, Oregon, Lucas County, Ohio, United States"
ormond beach,226.19977037887486,176.6383662230381,,136.3793024323084,34.25837540156035,29.296,-81.113,"Signal Avenue, Ormond Beach, Volusia County, Florida, 32174, United States"
oroville,177.00011914690813,76.81291706387036,10161.403098898438,136.63163226541724,25.230022762669222,39.49,-121.618,"Oroville Municipal Airport, Larkin Road, Oroville, Butte County, California, 95965-9643, United States"
oshkosh,80.26962184393922,30.355078258882667,10176.968071519796,174.0159418591021,36.73948811700183,43.984,-88.557,"Homebuilders HQ, Wittman Road, EAA AirVenture Grounds, Oshkosh, Town of Nekimi, Winnebago County, Wisconsin, 54902, United States"
oskaloosa,95.28865738031136,49.93796090366382,,181.51422883241597,41.2822344536831,41.226,-92.491,"Oskaloosa Municipal Airport, 290th Street, Mahaska County, Iowa, 52543, United States"
osoyoos,104.8178464376297,23.15310122204289,10170.217477772578,199.0350250178699,33.01494958859659,48.464,-119.517,"Omak Airport, Omak Airport Road, Omak, Okanogan County, Okanogan, Washington, United States"
oswego,92.95506804317222,42.2713833157339,10172.178799489144,191.75633460603956,53.40101816498901,43.46,-76.51,"Best Western Plus Oswego Hotel and Conference Center, 26, East 1st Street, Oswego, Oswego County, New York, 13126, United States"
ottumwa,108.5001749271137,56.080771478667444,10173.428162973552,187.05464868701208,43.52207518444783,41.108,-92.447,"Ottumwa Regional Airport, Terminal Street, Wapello County, Iowa, United States"
owasso,162.35616438356163,92.86950565133006,10167.817175792507,176.40860718044672,41.77039067854695,36.199,-95.887,"Tulsa International Airport, North 145th East Avenue, Tulsa, Tulsa County, Oklahoma, 74117, United States"
owensboro,144.70795743696507,93.61418324849606,10195.98956109134,170.30139578897564,34.03967611336032,37.75,-87.167,"Bittel Road, Owensboro, Daviess County, Kentucky, 42301, United States"
owosso,95.61679087098277,40.80903586399627,,155.7220930232558,28.116511627906977,42.993,-84.139,"Owosso Community Airport, Grove Avenue, Middletown, Caledonia Township, Shiawassee County, Michigan, 48867, United States"
oxbow,30.35944066477188,-25.676285286283715,10184.296034999172,202.5558126181637,52.22895867423912,48.56166666666667,-102.231,"Ward County, North Dakota, United States"
oxford,141.18243261595765,91.51246254337661,10192.017080224128,142.17247605093206,26.331122865370798,37.0638,-82.2444,"Peach Drive, Dickenson County, Virginia, United States"
oxnard,165.75601374570448,105.71698979006538,10152.187609585038,160.93064194343387,30.587505741846577,34.201,-119.207,"Oxnard Airport, West 5th Street, Oxnard, Ventura County, California, 93030-5236, United States"
ozark,181.72825112107623,135.52953235105701,10186.16743694705,125.38481141692151,19.319826707441386,31.35,-85.667,"Dale County, Alabama, 36362, United States"
paducah,141.9561547479484,94.61101992966002,,128.71851938620125,20.457069228066064,37.186,-88.751,"Metropolis Municipal Airport, Jerry Burnham Drive, Massac County, Illinois, 62960, United States"
pahrump,162.41767006088625,-48.562889550215324,10136.679201808827,146.90389795077638,31.443126656131795,37.07233333333333,-116.152,"Tippipah Spring Road, Nye County, Nevada, United States"
painesville,105.19109245656989,66.60517723880596,10176.571990285649,186.56145219100475,62.39611515782171,41.767,-81.283,"Headlands Beach Bikeway, Lake County, Ohio, 44045, United States"
palestine,191.7055785123967,134.1714876033058,,141.489898989899,25.67229109274564,31.78,-95.706,"Palestine Municipal Airport, Airport Road, Palestine, Anderson County, Texas, 75803, United States"
palm coast,213.40701430549146,179.05654281098546,10203.159169550174,166.18800461361016,22.19377162629758,29.65,-81.217,"Sandy Beach Way, Flagler County, Florida, United States"
palm springs,254.23764867337604,42.17133706965573,10129.595432112934,190.76725356637965,29.106163204407206,33.822,-116.504,"Bono Concourse, Oversize Vehicles - Arrivals / Departures, Palm Springs, Riverside County, California, 92264, United States"
palmdale,181.8076351583038,12.757229397645446,10149.483299016243,195.70677500298723,46.16923076923077,34.629,-118.084,"Palmdale, California, United States"
palmer,46.880100866470805,6.55873704823074,10117.817719860817,117.13901033395484,35.757447516506346,60.846000000000004,-147.0294117647059,"Unorganized Borough, Alaska, United States"
palmetto,227.38337283521847,191.79734219269102,10182.030584473341,85.41445086705203,24.179190751445088,27.64,-82.5765,"Hillsborough County, Florida, United States"
pampa,154.7651924181505,57.35310344827586,,149.9827724819111,41.29700241185253,35.9,-100.4,"Hemphill County Airport, Hickory Trail, Hemphill County, Texas, United States"
panama city,207.3662329539753,,10186.925961365145,156.93959630404643,37.842697919088586,30.185,-85.7735,"2019, Wilkinson Avenue, Panama City Beach, Bay County, Florida, 32408, United States"
paradise,213.15970818500048,-5.96431650835711,10136.384236882875,157.2639036999829,37.033770995635784,36.008,-115.14299999999999,"827, Sterling Thorn Court, Silverado Ranch, Paradise, Clark County, Nevada, 89183, United States"
paris,159.62756631353622,104.27973989787984,10189.383563231715,137.8511150472262,29.438999641131726,34.994,-92.12399999999998,"Arnies Valley Road, Pulaski County, Arkansas, 72023, United States"
pascagoula,135.04991385689755,,10224.671976939784,95.18220535267153,28.69939064967834,30.320000000000004,-88.53020000000001,"Jackson County, Mississippi, United States"
pasco,126.77411979881116,39.71706535424059,10171.208087810513,181.11097809170357,29.812177502579978,46.267,-119.117,"Tri-Cities Airport, Road 36, Pasco, Franklin County, Washington, 99301, United States"
payson,109.72228815570853,-22.677427011630666,,144.93298228817616,30.510292005744375,39.383,-112.517,"Delta Community Medical Center Heliport, US 6, Delta, Millard County, Utah, 84624, United States"
peachtree city,172.79040750915752,120.54334134890645,10191.643231288557,122.49652382758185,19.268472622478384,33.355,-84.567,"Commemorative Air Force Dixie Wing Museum, Echo Court, Peachtree City, Fayette County, Georgia, 30269, United States"
pecos,188.7837870484749,58.0463918485165,10139.348217080294,161.07528814329,46.48250126908689,31.201333333333334,-103.012,"Water Well Field Road, Pecos County, Texas, United States"
pendleton,119.76164915486524,20.39421978524103,10165.17249712313,185.42938591281626,39.422016248998744,45.698,-118.855,"Pendair Heights, Pendleton, Umatilla County, Oregon, United States"
pensacola,213.81899950714637,,10182.623256373256,175.48906512857485,21.682287911559722,30.4,-87.22,"Museum Lane, Pensacola, Escambia County, Florida, United States"
peoria,113.6328563251288,60.83707350583925,10180.295341579009,166.21714421027704,33.67398764584763,40.668,-89.684,"3892, West Sutliff Road, Peoria County, Illinois, 61607, United States"
